IndexName,Date,Total Returns Index
NIFTY MIDCAP 150,12-Dec-22,15269.16
NIFTY MIDCAP 150,9-Dec-22,15222.47
NIFTY MIDCAP 150,8-Dec-22,15291.78
NIFTY MIDCAP 150,7-Dec-22,15219.01
NIFTY MIDCAP 150,6-Dec-22,15294.58
NIFTY MIDCAP 150,5-Dec-22,15368.54
NIFTY MIDCAP 150,2-Dec-22,15357.42
NIFTY MIDCAP 150,1-Dec-22,15227.01
NIFTY MIDCAP 150,30-Nov-22,15112.4
NIFTY MIDCAP 150,29-Nov-22,14974.4
NIFTY MIDCAP 150,28-Nov-22,15027.98
NIFTY MIDCAP 150,25-Nov-22,14925.02
NIFTY MIDCAP 150,24-Nov-22,14792.57
NIFTY MIDCAP 150,23-Nov-22,14733.06
NIFTY MIDCAP 150,22-Nov-22,14698.52
NIFTY MIDCAP 150,21-Nov-22,14643.62
NIFTY MIDCAP 150,18-Nov-22,14643.76
NIFTY MIDCAP 150,17-Nov-22,14701.51
NIFTY MIDCAP 150,16-Nov-22,14762.55
NIFTY MIDCAP 150,15-Nov-22,14852.1
NIFTY MIDCAP 150,14-Nov-22,14858.79
NIFTY MIDCAP 150,11-Nov-22,14864.96
NIFTY MIDCAP 150,10-Nov-22,14844
NIFTY MIDCAP 150,9-Nov-22,14980.28
NIFTY MIDCAP 150,7-Nov-22,15073.71
NIFTY MIDCAP 150,4-Nov-22,14963.58
NIFTY MIDCAP 150,3-Nov-22,14971.61
NIFTY MIDCAP 150,2-Nov-22,14946.95
NIFTY MIDCAP 150,1-Nov-22,14949.53
NIFTY MIDCAP 150,31-Oct-22,14824.43
NIFTY MIDCAP 150,28-Oct-22,14633.09
NIFTY MIDCAP 150,27-Oct-22,14728.33
NIFTY MIDCAP 150,25-Oct-22,14636.91
NIFTY MIDCAP 150,24-Oct-22,14617.05
NIFTY MIDCAP 150,21-Oct-22,14535.35
NIFTY MIDCAP 150,20-Oct-22,14621.02
NIFTY MIDCAP 150,19-Oct-22,14660.68
NIFTY MIDCAP 150,18-Oct-22,14647.96
NIFTY MIDCAP 150,17-Oct-22,14502.94
NIFTY MIDCAP 150,14-Oct-22,14477.96
NIFTY MIDCAP 150,13-Oct-22,14488.05
NIFTY MIDCAP 150,12-Oct-22,14578.88
NIFTY MIDCAP 150,11-Oct-22,14497.14
NIFTY MIDCAP 150,10-Oct-22,14733.31
NIFTY MIDCAP 150,7-Oct-22,14866.91
NIFTY MIDCAP 150,6-Oct-22,14904.77
NIFTY MIDCAP 150,4-Oct-22,14731.14
NIFTY MIDCAP 150,3-Oct-22,14405.14
NIFTY MIDCAP 150,30-Sep-22,14556.43
NIFTY MIDCAP 150,29-Sep-22,14349.29
NIFTY MIDCAP 150,28-Sep-22,14287.85
NIFTY MIDCAP 150,27-Sep-22,14325.76
NIFTY MIDCAP 150,26-Sep-22,14315.7
NIFTY MIDCAP 150,23-Sep-22,14753.08
NIFTY MIDCAP 150,22-Sep-22,15072.18
NIFTY MIDCAP 150,21-Sep-22,15022.27
NIFTY MIDCAP 150,20-Sep-22,15126.87
NIFTY MIDCAP 150,19-Sep-22,14907.34
NIFTY MIDCAP 150,16-Sep-22,14900.67
NIFTY MIDCAP 150,15-Sep-22,15287.2
NIFTY MIDCAP 150,14-Sep-22,15230.45
NIFTY MIDCAP 150,13-Sep-22,15282.98
NIFTY MIDCAP 150,12-Sep-22,15261.03
NIFTY MIDCAP 150,9-Sep-22,15137.47
NIFTY MIDCAP 150,8-Sep-22,15076.74
NIFTY MIDCAP 150,7-Sep-22,15024.42
NIFTY MIDCAP 150,6-Sep-22,14944.66
NIFTY MIDCAP 150,5-Sep-22,14888.83
NIFTY MIDCAP 150,2-Sep-22,14807.98
NIFTY MIDCAP 150,1-Sep-22,14846.51
NIFTY MIDCAP 150,30-Aug-22,14806.56
NIFTY MIDCAP 150,29-Aug-22,14515.71
NIFTY MIDCAP 150,26-Aug-22,14636.38
NIFTY MIDCAP 150,25-Aug-22,14580.53
NIFTY MIDCAP 150,24-Aug-22,14567.04
NIFTY MIDCAP 150,23-Aug-22,14471.92
NIFTY MIDCAP 150,22-Aug-22,14335.52
NIFTY MIDCAP 150,19-Aug-22,14599.45
NIFTY MIDCAP 150,18-Aug-22,14782.9
NIFTY MIDCAP 150,17-Aug-22,14757.15
NIFTY MIDCAP 150,16-Aug-22,14695.56
NIFTY MIDCAP 150,12-Aug-22,14498.88
NIFTY MIDCAP 150,11-Aug-22,14405.59
NIFTY MIDCAP 150,10-Aug-22,14289.62
NIFTY MIDCAP 150,8-Aug-22,14318.75
NIFTY MIDCAP 150,5-Aug-22,14281.34
NIFTY MIDCAP 150,4-Aug-22,14236.62
NIFTY MIDCAP 150,3-Aug-22,14157.6
NIFTY MIDCAP 150,2-Aug-22,14231.7
NIFTY MIDCAP 150,1-Aug-22,14162.63
NIFTY MIDCAP 150,29-Jul-22,13951.46
NIFTY MIDCAP 150,28-Jul-22,13759.31
NIFTY MIDCAP 150,27-Jul-22,13658.27
NIFTY MIDCAP 150,26-Jul-22,13541.64
NIFTY MIDCAP 150,25-Jul-22,13687.81
NIFTY MIDCAP 150,22-Jul-22,13697.21
NIFTY MIDCAP 150,21-Jul-22,13672.73
NIFTY MIDCAP 150,20-Jul-22,13496.65
NIFTY MIDCAP 150,19-Jul-22,13477.51
NIFTY MIDCAP 150,18-Jul-22,13375.01
NIFTY MIDCAP 150,15-Jul-22,13195.82
NIFTY MIDCAP 150,14-Jul-22,13107.66
NIFTY MIDCAP 150,13-Jul-22,13114.61
NIFTY MIDCAP 150,12-Jul-22,13101.38
NIFTY MIDCAP 150,11-Jul-22,13169.2
NIFTY MIDCAP 150,8-Jul-22,13037.76
NIFTY MIDCAP 150,7-Jul-22,13009.63
NIFTY MIDCAP 150,6-Jul-22,12835.2
NIFTY MIDCAP 150,5-Jul-22,12609.5
NIFTY MIDCAP 150,4-Jul-22,12621.63
NIFTY MIDCAP 150,1-Jul-22,12537.29
NIFTY MIDCAP 150,30-Jun-22,12493.52
NIFTY MIDCAP 150,29-Jun-22,12564.05
NIFTY MIDCAP 150,28-Jun-22,12591.91
NIFTY MIDCAP 150,27-Jun-22,12542.55
NIFTY MIDCAP 150,24-Jun-22,12414.49
NIFTY MIDCAP 150,23-Jun-22,12245.4
NIFTY MIDCAP 150,22-Jun-22,12105.55
NIFTY MIDCAP 150,21-Jun-22,12283.41
NIFTY MIDCAP 150,20-Jun-22,11913.98
NIFTY MIDCAP 150,17-Jun-22,12152.62
NIFTY MIDCAP 150,16-Jun-22,12292.24
NIFTY MIDCAP 150,15-Jun-22,12571.33
NIFTY MIDCAP 150,14-Jun-22,12520.8
NIFTY MIDCAP 150,13-Jun-22,12549.78
NIFTY MIDCAP 150,10-Jun-22,12898.83
NIFTY MIDCAP 150,9-Jun-22,12988.94
NIFTY MIDCAP 150,8-Jun-22,12933.44
NIFTY MIDCAP 150,7-Jun-22,12987.06
NIFTY MIDCAP 150,6-Jun-22,13076.76
NIFTY MIDCAP 150,3-Jun-22,13101.78
NIFTY MIDCAP 150,2-Jun-22,13302.83
NIFTY MIDCAP 150,1-Jun-22,13233.54
NIFTY MIDCAP 150,31-May-22,13185.01
NIFTY MIDCAP 150,30-May-22,13179.34
NIFTY MIDCAP 150,27-May-22,12874.98
NIFTY MIDCAP 150,26-May-22,12715.01
NIFTY MIDCAP 150,25-May-22,12565.86
NIFTY MIDCAP 150,24-May-22,12858.48
NIFTY MIDCAP 150,23-May-22,12938.57
NIFTY MIDCAP 150,20-May-22,12990.15
NIFTY MIDCAP 150,19-May-22,12730.71
NIFTY MIDCAP 150,18-May-22,13086.37
NIFTY MIDCAP 150,17-May-22,13102.32
NIFTY MIDCAP 150,16-May-22,12779.81
NIFTY MIDCAP 150,13-May-22,12619.03
NIFTY MIDCAP 150,12-May-22,12495.61
NIFTY MIDCAP 150,11-May-22,12769.61
NIFTY MIDCAP 150,10-May-22,12857.41
NIFTY MIDCAP 150,9-May-22,13096.1
NIFTY MIDCAP 150,6-May-22,13325.79
NIFTY MIDCAP 150,5-May-22,13558.63
NIFTY MIDCAP 150,4-May-22,13555.47
NIFTY MIDCAP 150,2-May-22,13839.23
NIFTY MIDCAP 150,29-Apr-22,13910.1
NIFTY MIDCAP 150,28-Apr-22,14006.36
NIFTY MIDCAP 150,27-Apr-22,13924.31
NIFTY MIDCAP 150,26-Apr-22,14040.73
NIFTY MIDCAP 150,25-Apr-22,13840.72
NIFTY MIDCAP 150,22-Apr-22,14096.38
NIFTY MIDCAP 150,21-Apr-22,14214.22
NIFTY MIDCAP 150,20-Apr-22,14068.64
NIFTY MIDCAP 150,19-Apr-22,13979.66
NIFTY MIDCAP 150,18-Apr-22,14150.18
NIFTY MIDCAP 150,13-Apr-22,14313.47
NIFTY MIDCAP 150,12-Apr-22,14326.21
NIFTY MIDCAP 150,11-Apr-22,14587.26
NIFTY MIDCAP 150,8-Apr-22,14486.66
NIFTY MIDCAP 150,7-Apr-22,14351.49
NIFTY MIDCAP 150,6-Apr-22,14479.02
NIFTY MIDCAP 150,5-Apr-22,14414.9
NIFTY MIDCAP 150,4-Apr-22,14204.96
NIFTY MIDCAP 150,1-Apr-22,13997.36
NIFTY MIDCAP 150,31-Mar-22,13821.4
NIFTY MIDCAP 150,30-Mar-22,13772.58
NIFTY MIDCAP 150,29-Mar-22,13648.76
NIFTY MIDCAP 150,28-Mar-22,13566.24
NIFTY MIDCAP 150,25-Mar-22,13588.19
NIFTY MIDCAP 150,24-Mar-22,13615.72
NIFTY MIDCAP 150,23-Mar-22,13543.59
NIFTY MIDCAP 150,22-Mar-22,13496.51
NIFTY MIDCAP 150,21-Mar-22,13478.48
NIFTY MIDCAP 150,17-Mar-22,13495.28
NIFTY MIDCAP 150,16-Mar-22,13332.65
NIFTY MIDCAP 150,15-Mar-22,13077.42
NIFTY MIDCAP 150,14-Mar-22,13183.36
NIFTY MIDCAP 150,11-Mar-22,13164.87
NIFTY MIDCAP 150,10-Mar-22,13092.17
NIFTY MIDCAP 150,9-Mar-22,12957.76
NIFTY MIDCAP 150,8-Mar-22,12699.89
NIFTY MIDCAP 150,7-Mar-22,12566.37
NIFTY MIDCAP 150,4-Mar-22,12848.63
NIFTY MIDCAP 150,3-Mar-22,13117.19
NIFTY MIDCAP 150,2-Mar-22,13152.01
NIFTY MIDCAP 150,28-Feb-22,13183.22
NIFTY MIDCAP 150,25-Feb-22,13072.04
NIFTY MIDCAP 150,24-Feb-22,12578.83
NIFTY MIDCAP 150,23-Feb-22,13296.18
NIFTY MIDCAP 150,22-Feb-22,13245.99
NIFTY MIDCAP 150,21-Feb-22,13367.73
NIFTY MIDCAP 150,18-Feb-22,13520.09
NIFTY MIDCAP 150,17-Feb-22,13636.39
NIFTY MIDCAP 150,16-Feb-22,13667.74
NIFTY MIDCAP 150,15-Feb-22,13690.1
NIFTY MIDCAP 150,14-Feb-22,13342.14
NIFTY MIDCAP 150,11-Feb-22,13872.59
NIFTY MIDCAP 150,10-Feb-22,14148.53
NIFTY MIDCAP 150,9-Feb-22,14113.33
NIFTY MIDCAP 150,8-Feb-22,13955.82
NIFTY MIDCAP 150,7-Feb-22,14066.43
NIFTY MIDCAP 150,4-Feb-22,14191.45
NIFTY MIDCAP 150,3-Feb-22,14300.72
NIFTY MIDCAP 150,2-Feb-22,14441.24
NIFTY MIDCAP 150,1-Feb-22,14279.31
NIFTY MIDCAP 150,31-Jan-22,14133.66
NIFTY MIDCAP 150,28-Jan-22,13921.53
NIFTY MIDCAP 150,27-Jan-22,13739.25
NIFTY MIDCAP 150,25-Jan-22,13894.51
NIFTY MIDCAP 150,24-Jan-22,13775.26
NIFTY MIDCAP 150,21-Jan-22,14303.5
NIFTY MIDCAP 150,20-Jan-22,14612.49
NIFTY MIDCAP 150,19-Jan-22,14648.9
NIFTY MIDCAP 150,18-Jan-22,14671.3
NIFTY MIDCAP 150,17-Jan-22,14949.2
NIFTY MIDCAP 150,14-Jan-22,14903.34
NIFTY MIDCAP 150,13-Jan-22,14908.06
NIFTY MIDCAP 150,12-Jan-22,14833.95
NIFTY MIDCAP 150,11-Jan-22,14659.66
NIFTY MIDCAP 150,10-Jan-22,14636.22
NIFTY MIDCAP 150,7-Jan-22,14539.13
NIFTY MIDCAP 150,6-Jan-22,14485.56
NIFTY MIDCAP 150,5-Jan-22,14493.41
NIFTY MIDCAP 150,4-Jan-22,14489.74
NIFTY MIDCAP 150,3-Jan-22,14454.27
NIFTY MIDCAP 150,29-Dec-23,21478.21
NIFTY MIDCAP 150,28-Dec-23,21297.96
NIFTY MIDCAP 150,27-Dec-23,21195.75
NIFTY MIDCAP 150,26-Dec-23,21113.39
NIFTY MIDCAP 150,22-Dec-23,20995.15
NIFTY MIDCAP 150,21-Dec-23,20828.63
NIFTY MIDCAP 150,20-Dec-23,20530.85
NIFTY MIDCAP 150,19-Dec-23,21175.87
NIFTY MIDCAP 150,18-Dec-23,21258.51
NIFTY MIDCAP 150,15-Dec-23,21192.58
NIFTY MIDCAP 150,14-Dec-23,21146.92
NIFTY MIDCAP 150,13-Dec-23,20914.02
NIFTY MIDCAP 150,12-Dec-23,20739.12
NIFTY MIDCAP 150,11-Dec-23,20827.17
NIFTY MIDCAP 150,8-Dec-23,20685.59
NIFTY MIDCAP 150,7-Dec-23,20725.72
NIFTY MIDCAP 150,6-Dec-23,20611.56
NIFTY MIDCAP 150,5-Dec-23,20580.14
NIFTY MIDCAP 150,4-Dec-23,20502.65
NIFTY MIDCAP 150,1-Dec-23,20254.06
NIFTY MIDCAP 150,30-Nov-23,20076.04
NIFTY MIDCAP 150,29-Nov-23,19919.58
NIFTY MIDCAP 150,28-Nov-23,19788.18
NIFTY MIDCAP 150,24-Nov-23,19711.61
NIFTY MIDCAP 150,23-Nov-23,19666.04
NIFTY MIDCAP 150,22-Nov-23,19646.23
NIFTY MIDCAP 150,21-Nov-23,19606.04
NIFTY MIDCAP 150,20-Nov-23,19598.96
NIFTY MIDCAP 150,17-Nov-23,19593.33
NIFTY MIDCAP 150,16-Nov-23,19525.95
NIFTY MIDCAP 150,15-Nov-23,19389.17
NIFTY MIDCAP 150,13-Nov-23,19220.73
NIFTY MIDCAP 150,12-Nov-23,19225.6
NIFTY MIDCAP 150,10-Nov-23,19100.14
NIFTY MIDCAP 150,9-Nov-23,19027.87
NIFTY MIDCAP 150,8-Nov-23,19022.74
NIFTY MIDCAP 150,7-Nov-23,18840.83
NIFTY MIDCAP 150,6-Nov-23,18789.69
NIFTY MIDCAP 150,3-Nov-23,18620.49
NIFTY MIDCAP 150,2-Nov-23,18494.14
NIFTY MIDCAP 150,1-Nov-23,18274.75
NIFTY MIDCAP 150,31-Oct-23,18301.37
NIFTY MIDCAP 150,30-Oct-23,18259.79
NIFTY MIDCAP 150,27-Oct-23,18235.03
NIFTY MIDCAP 150,26-Oct-23,17971.51
NIFTY MIDCAP 150,25-Oct-23,18178.81
NIFTY MIDCAP 150,23-Oct-23,18287.92
NIFTY MIDCAP 150,20-Oct-23,18797.94
NIFTY MIDCAP 150,19-Oct-23,18978.41
NIFTY MIDCAP 150,18-Oct-23,19001.99
NIFTY MIDCAP 150,17-Oct-23,19138.47
NIFTY MIDCAP 150,16-Oct-23,19054.37
NIFTY MIDCAP 150,13-Oct-23,19021.6
NIFTY MIDCAP 150,12-Oct-23,19042.64
NIFTY MIDCAP 150,11-Oct-23,18996.71
NIFTY MIDCAP 150,10-Oct-23,18902.35
NIFTY MIDCAP 150,9-Oct-23,18670.03
NIFTY MIDCAP 150,6-Oct-23,18923.82
NIFTY MIDCAP 150,5-Oct-23,18813.49
NIFTY MIDCAP 150,4-Oct-23,18825.13
NIFTY MIDCAP 150,3-Oct-23,19070.75
NIFTY MIDCAP 150,29-Sep-23,19021.23
NIFTY MIDCAP 150,28-Sep-23,18825.82
NIFTY MIDCAP 150,27-Sep-23,19042.9
NIFTY MIDCAP 150,26-Sep-23,18901.35
NIFTY MIDCAP 150,25-Sep-23,18912.95
NIFTY MIDCAP 150,22-Sep-23,18813.23
NIFTY MIDCAP 150,21-Sep-23,18832.46
NIFTY MIDCAP 150,20-Sep-23,18995.63
NIFTY MIDCAP 150,18-Sep-23,19054.79
NIFTY MIDCAP 150,15-Sep-23,19122.22
